name,genres,popularity,id
Gmac Cash,[],33,56O48rToXOkA9f8cQVptE8
Giorgio Moroder,"['italo disco', 'disco']",62,6jU2Tt13MmXYk0ZBv1KmfO
GMK,[],40,45n8IV3vVbqD8xm8aVtfUj
Gminxr,"['punjabi hip hop', 'punjabi pop', 'bhangra', 'desi', 'desi hip hop', 'desi pop']",62,4vvW590Gq8dNWsP5BM9FkS
GMO Stax,[],34,7GCgSmqgis7c7z4ElZfTyK
Guy-Manuel de Homem-Christo,[],62,2NvZ35VexRu6LmfVlArMPq
GMY Ville,[],28,0cqldVlTvVfk2EnTNgjVPP
Glenn Miller,"['big band', 'swing music', 'jazz']",56,2aAHdB5HweT3mFcRzm0swc
G-Mo Skee,['horrorcore'],35,1lzI1n7isejxFyXsmO17si
Hades66,['trap latino'],74,4CQdcx66F116k2db2Y0rjE
Gmcfosho,['meme rap'],20,4DqzJo69RJChinWZaQoEyD
GMEBE Bandz,[],24,2Dm8adSjWSBL96b6cAOJ93
GMS Live,['worship'],55,60X7K2bIpjUiuCDX7lk19b
GMF Fatboy,[],34,7B8T3S0UZQCAwqqFOQYOrM
Dj GM,"['funk consciente', 'funk', 'trap funk']",68,03PnQHlbH5nDDVX3hNg628
Gmn Pooda,[],25,7gkZROY9f3X8fh7QT3tiXb
GMB Sound Team,[],40,2iLOsi3iaorXaQ9SqcdcpE
G Man,[],29,0hNQT4FcUlmbPt5j5rzYNK
G Man,[],24,5IRDEZzlP63oDQn8Ujezje
GMS,"['psytrance', 'trance', 'progressive trance']",42,1jLsr1sNO2WshuzmSibSIt
G Money,[],29,7ezDtkwfFIQVAmveAw4lDZ
Gman Lul-T,[],29,0MtZLWOyrExb5G57XonqmG
Odetari,"['hyperpop', 'nightcore', 'jersey club']",77,7ITMCzIU9uII8gwRg8JAhc
Gmeniu,[],48,2ahqO5ra5nDrvVfvR851Xj
MGMT,['indie'],75,0SwO7SWeDHJijQ3XNS7xEE
GMENGZ,[],44,5aCexkbSCqVTa3PuufVpDT
Da Real Gee Money,[],48,3XoL50Yt7zsdLJEKXNqBsS
G Money,[],14,2bJQShFXtTlPEG1skv6opO
GMBeats Degranalo,['dembow'],34,0vOOkAomy9bzW2dXw1HiWJ
Rhett and Link,[],39,3XKtycltpy1gaeny0Bdzcs
GMc,['sexy drill'],29,7lyRTVwLwWrst8TCAN4o7d
Drake,"['rap', 'hip hop']",97,3TVXtAsR1Inumwj472S9r4
GMM Instrumental,"['thai rock', 'thai pop', 'phleng phuea chiwit', 'luk thung']",40,7yUoRr4eLfOLLaz951e1qq
Emi Thasorn,"['t-pop', 'thai pop']",21,3L0pX41yQ7PT7yB3ZfWfgk
GMBeaTz,[],44,7d9PyOhLipsOeI1cov1cnz
PLAYERRWAYS,[],38,2BWuegx7lLr0zCHGmI4fV5
GM2L,[],42,5a6bf006Dgf5kk2OxvpVYY
GMDCASH,[],4,22L7Xb6gpNmM5YPkdcZubq
GMBeats Degranalo,"['dembow', 'shatta']",29,3mz31fCuwqJDQoKGN3sbnT
Kendrick Lamar,"['hip hop', 'west coast hip hop']",97,2YZyLoL8N0Wb9xBt1NhZWg
GM Nanashi,['lo-fi'],25,3UGhltIiwrExCxs5CjJQFh
GM,[],11,60wpdHAL5q6ZXUYvRUHT5g
GMWA Women of Worship,"['gospel', 'worship']",21,5nCOGbAHXHyNGp9xnbANjC
GM,[],9,20xjzMLPwvCH8TWVv6YeMF
Gmang.D.B.,['miami bass'],20,6f96UiBKXZ51EE9ZEDOyeR
GM,[],0,7BKp3nASMlVfArRnIWRlmS
GMG,[],38,2SCRrSkAkIVnZYJGPhsoN7
Gm,[],4,4xKngMJvDzqHEP4UsvERnJ
GMS Live Kidz,['worship'],38,1jC51JEsnJIaoFq10BJPwj
Gnarls Barkley,[],62,5SbkVQYYzlw1kte75QIabH
Guns N' Roses,"['rock', 'glam metal', 'hard rock', 'classic rock']",80,3qm84nBOXUEQ2vnTfUTTFC
gnash,[],61,3iri9nBFs9e4wN7PLIetAw
Gnome,"['stoner rock', 'sludge metal', 'space rock', 'doom metal']",35,6CLbqb5cObaXRBi4qvcKmO
Kendrick Lamar,"['hip hop', 'west coast hip hop']",97,2YZyLoL8N0Wb9xBt1NhZWg
Lil Gnar,['melodic rap'],49,3EIX8WuD9ybB4ruz0MSilB
Gnarkill,[],24,7MxGlDBgfDkImh2VylKfBQ
King Gnu,"['j-pop', 'anime', 'j-rock']",69,6wxfx1yhyqjCPYwwxJktR2
GnB Chili,"['breakcore', 'jungle', 'speedcore']",45,0BbAouKPCNKRe8uo2k2XGU
Gnaw Their Tongues,"['black metal', 'drone', 'dark ambient', 'sludge metal']",20,2EVBvhMdX3Qg1JwyZo3itZ
Erik Satie,"['classical piano', 'classical']",66,459INk8vcC0ebEef82WjIK
The Weeknd,[],97,1Xyo4u8uXC1ZmMpatF05PJ
GNOD IAD,[],46,24JSA3gnXRwhDaNd5FG0Q7
Gnoss,"['celtic', 'folk']",39,4QwjOokQ9W6ZEjk3b9Rplj
GnuS Cello,[],40,0FxBxEpva3SXFb9a8Nb6sh
CeeLo Green,[],65,5nLYd9ST4Cnwy6NHaCxbj8
Gnostician,['deathcore'],14,1Dt7AdP3h8Qrmsj43Vxhpa
Gnees Early Waves,[],33,7HWzEstD6nTbL0iiKjMu7s
Gnome,[],13,3NxcfuW34UGPTJy1HNK22e
GNG,['turkish hip hop'],48,323ysKBS0xK1kqrXXK3JJS
Dody6,[],67,4VHa48wXlsDA2vWfgIi7cX
gnerf,"['lo-fi beats', 'lo-fi']",34,74bY9Mn9CdYFwFSkoDDxmP
Az Chike,['hyphy'],72,6fqjJNsLs7g6F3PXy01Xnw
G-Nine,[],30,1r2BQx1aZInugeGMR90KNs
Frank Ocean,[],87,2h93pZq0e7k5yf4dywlkpM
Jimmy Gnecco,[],47,5QcGYbIhQiKu472ypOrhJu
Gnod,"['noise rock', 'space rock', 'krautrock', 'psychedelic rock', 'drone', 'stoner rock']",23,0M7HBnNJoTfTWouL5O7FtO
GNR,['fado'],43,6zo2w5Asb1DMFZErdRDrrK
Gnarley Nick,[],9,2W9HWda5y7tTNJFETlthZg
原因は自分にある。,['j-pop'],42,752sVqd0A0Hki7Gd2iOOV6
Gnarwolves,"['pop punk', 'skate punk', 'melodic hardcore', 'emo pop']",20,3dsBRiySuhVwZcFv1qsNbd
Gnusmas,['lounge'],34,0fdLGumMOmAi9CCi737mrq
Playboi Carti,['rage rap'],87,699OTQXzgjhIYAHMy9RyPD
Gnot's Archive,[],28,2TbUBrdbxWXdbeQsHDJxKi
G-Nat!on,[],41,59kVbySuMDLUqnC8wVydEx
GNTK,"['portuguese hip hop', 'fado']",41,7u624YO8mvaIZBR63Ixfx0
Kanye West,['rap'],92,5K4W6rqBFWDnAN6FQUkS6x
gny,"['lo-fi', 'jazz beats']",29,3TkW2R9Gxxh01XyuyrmqcJ
Mac Miller,[],84,4LLpKhyESsyAXpc4laK94U
O.WHEN,"['k-ballad', 'soundtrack']",35,7f5OHScUwC0ZKZzma5mMxq
Lil Wayne,"['rap', 'hip hop']",88,55Aa2cqylxrFIXC767Z865
G Nako,"['bongo flava', 'singeli', 'amapiano', 'afropiano']",34,0ywwwX8jcXj6HW4l0xOzMC
Gniffke,[],0,6nzPX5vrq5537eQ8qWQ94P
G. Nine,[],31,6KyAMbfO1f5yIQjh9WWYDa
SZA,['r&b'],95,7tYKF4w9nC0nq9CsPZTHyP
G.NA,['k-pop'],33,3hzcooxMtbApMTvvn6XKVA
Drake,"['rap', 'hip hop']",97,3TVXtAsR1Inumwj472S9r4
GNipsey,[],24,0IATaHTu9VwvgSVzMGhLvk
Ganja White Night,"['dubstep', 'riddim', 'bass music', 'edm', 'dub']",56,1a6oIpEh4DGgaqgWg5xwd3
Gnags,['dansktop'],40,460C51GopZ9kmWvz3Z0649
Gorillaz,[],81,3AA28KZvwAUcZuOKwyblJQ
Gojira,"['metal', 'progressive metal', 'groove metal', 'death metal', 'djent']",65,0GDGKpJFhVpcjIGF8N6Ewt
The Goo Goo Dolls,[],75,2sil8z5kiy4r76CRTXxBCA
Goose,[],53,5tkITWzssc9z9hu7ZEOCXz
Godsmack,"['nu metal', 'alternative metal', 'hard rock', 'rap metal', 'metal']",68,6gZq1Q6bdOxsUPUG1TaFbF
Good Neighbours,[],66,52N3KGrTWDRhdQJrgBTofE
Gotye,[],70,2AsusXITU8P25dlRNhcAbG
GOT7,['k-pop'],69,6nfDaffa50mKtEOwR8g4df
Good Kid,[],65,38SKxCyfrmNWqWunb9wGHP
Sting,['soft rock'],72,0Ty63ceoRnnJKVEYP0VQpk
Good Charlotte,"['pop punk', 'punk', 'emo', 'emo pop']",66,5aYyPjAsLj7UzANzdupwnS
Selena Gomez,['pop'],83,0C8ZW7ezQVs4URX5aX7Kqx
Goth Babe,[],60,7o96HO2zrujyATtVsqGhh3
GoldLink,[],63,5XenQ7XfcvQdfIbpLEFaKQ
Kanye West,['rap'],92,5K4W6rqBFWDnAN6FQUkS6x
GoldFord,[],62,4I2QW85rkIhCRRZt1kuBqS
Gordon Lightfoot,"['folk rock', 'folk', 'singer-songwriter']",61,23rleGXVOVVgTk3xgtmfE4
Eminem,"['rap', 'hip hop']",91,7dGJo4pcD2V6oG8kP0tJRR
Ellie Goulding,[],80,0X2BH1fck6amBIoJhDVmmJ
Godspeed You! Black Emperor,"['post-rock', 'drone']",46,4svpOyfmQKuWpHLjgy4cdK
Ghost,"['metal', 'hard rock']",72,1Qp56T7n950O3EGMsSl81D
Gordo,"['afro house', 'latin house']",67,4Ge9GwmWnOQsohwPTrXyHc
Goldfinger,"['ska punk', 'ska', 'skate punk', 'punk', 'pop punk']",55,7sVQKNtdP2NylxMgbNOJMM
Gotts Street Park,[],65,2hwy5DELim1AxB1sHPqn4y
Gogol Bordello,"['folk punk', 'dark cabaret']",51,2SVw939fwuqSobLjF8u78b
James Brown,"['soul', 'motown', 'funk']",63,7GaxyUddsPok8BuhxN6OUW
GoldFish,['electro swing'],51,0uRdK8gy7fXJGRywrlmPM7
Good Vibes Piano,[],71,2yc4leq8Mfd1K7B4OuWinY
GloRilla,[],80,2qoQgPAilErOKCwE2Y8wOG
Kygo,['tropical house'],80,23fqKkggKUBHNkbKtXEls4
Go,['eurodance'],31,1ptqwUZf1OJlZNrSJIdLVG
Go,[],10,4vl9oOlvCofdnqrBvmzX6e
Goodboys,[],66,2nm38smINjms1LtczR0Cei
GO,[],0,1Z5C2xYLbgWsGeEiYvX5ND
GoonRock,[],63,53sIBaVjXQhfH89Vu6nEGh
Go,[],6,1ZVR14GZeN3YbWY3gJDoME
GO,[],0,38iNKZrosFtuCRIpvTfDgc
Gorgon City,['house'],61,4VNQWV2y1E97Eqo2D5UTjx
Go,[],2,6MvZmxNgwOVbf0Pm2csBPv
Shreya Ghoshal,"['bollywood', 'hindi pop', 'kannada pop', 'desi', 'marathi pop', 'sandalwood', 'bangla pop']",84,0oOet2f43PA68X5RxKobEy
GO,[],0,7BMrXsOxUHCaGBaTWIKjn8
GOON DES GARCONS*,[],61,5WyJhpNewRPUahSlrxkOeR
GO,[],0,52TqGFoSPrdogc8ZFuGqtP
Ghostface Killah,"['east coast hip hop', 'hardcore hip hop', 'hip hop']",64,6FD0unjzGQhX3b6eMccMJe
Go,[],0,1X971CgOkXg4yL99ddMu1K
Gorilla Zoe,"['southern hip hop', 'crunk']",51,3Y365ZqTf6fJ4ZcRnLKPGt
GO,[],0,0FMcYUHa2nF6xGBtOG8jpV
GO,[],2,4Vjqf6owrnQlLnEaUd5Fbb
Georges Bizet,"['opera', 'classical']",59,2D7RkvtKKb6E5UmbjQM1Jd
Go,[],0,2EeoU3ZFSHSxweeIBZ65Kj
G Perico,"['west coast hip hop', 'g-funk']",54,4Q2hTDZYFCohf17D5GvkIb
GPF,"['frenchcore', 'hardcore', 'speedcore', 'hardstyle', 'hardcore techno', 'gabber']",49,4OoHneMX97SjUXKWgsyrP4
Giacomo Puccini,"['opera', 'classical']",62,0OzxPXyowUEQ532c9AmHUR
Central Cee,"['uk drill', 'drill', 'grime']",84,5H4yInM5zmHqpKIoMNAx4r
MC GP,"['funk', 'funk consciente', 'trap funk']",76,5s27i7oqhNWIcE4HeoVdq0
Gpkism,"['visual kei', 'j-rock']",25,0JDqeuvEZZC6huiM4018ke
GP DA ZL,['funk'],59,6ln5KMY2ugao3BVvJgzhq3
Gorillaz,[],81,3AA28KZvwAUcZuOKwyblJQ
Gojira,"['metal', 'progressive metal', 'groove metal', 'death metal', 'djent']",65,0GDGKpJFhVpcjIGF8N6Ewt
NazGPG,"['new york drill', 'drill', 'brooklyn drill']",43,6sCHVEyGueEk9b4mW3Tukm
Gpluto,"['jersey club', 'drill']",15,6OXKspgmqYJhBax3qplyYZ
GPU Panic,"['melodic house', 'melodic techno']",35,1kClYC29n6M4YTALilSyY3
STAYC,['k-pop'],60,01XYiBYaoMJcNhPokrg0l0
Bsav GP,['uk drill'],48,6eNYEnhsHkGspLWdbPq1gr
GOT7,['k-pop'],69,6nfDaffa50mKtEOwR8g4df
Gproject,"['psytrance', 'big room']",32,4hTA1aFIjHiyJhDb5sPW7P
Gp Wu,[],0,7FTrXLdYYvZ9LYUBgDA6vu
GP La Makina,[],21,7A9LNm5Ex9hnwYXCVl2nX2
GPLANTS,['j-rap'],34,0iokPyTv7CDo7p5HHBnxDF
Gotye,[],70,2AsusXITU8P25dlRNhcAbG
Gpo El Tiempo,['grupera'],20,40A7N1vaaoVjQkTMukUAYn
Gipsy Kings,['flamenco'],66,3jc496ljiyrS3ECrD7QiqL
GPA Worship,['worship'],20,7ykKP7PSTpWB4BKqzSTvXL
GPG msmy,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",29,1BYxA12Ptu7vku1GY4bniO
Ysrael Barajas,"['electro corridos', 'corrido', 'corridos bélicos', 'corridos tumbados', 'sad sierreño']",62,1KUm2LsC3HnPKHvIoo4cKu
G.P.,"['g-funk', 'west coast hip hop']",21,5M5DeHUOccbqx3sSUshm3P
Glass Animals,[],75,4yvcSjfu4PC0CYQyLy4wSq
GPC,['german hip hop'],32,0h7qB0Tv5GCRFmrscLrELQ
GPR-DIEZIEL,[],1,5q2oBpl470qMcng9UWyd1h
GP,"['new york drill', 'drill']",9,533kBRUpDdHJFCfA4Pri5N
DJ GP Da 011,['brazilian funk'],40,0Bd4kosjeda16Dr4SxGnOH
GP,[],15,5BZlzgt8Au3uOXJztBdkTt
Gp “El que la pone”,[],12,10l9KyywCpyK5vrD1rBYsx
GP,['hyphy'],17,0ZJCdVlFaP05VjzLeSIJTw
GP REMIX,"['piseiro', 'gospel']",29,2k5IzfZBHcc4cXCgENeaic
GP,"['new york drill', 'drill']",2,6KhqklwMAB0WGiJIt3at5M
gP.,[],15,5JnhpVDLPQvqXRV9Hk0wvt
GP,"['drill', 'uk drill']",16,3PYMwcm5U5aultaOBfcgWN
Naz GPG,[],24,4FGqk3neWnO9J34Tdv61Cw
GP,[],0,3ZQRQbYjhmSWConte07pHO
G.P,[],21,7gvy3ywHWrqx7NE0PnlFBV
GP,[],8,68ihCLRsH9Gaai9GKSC9Qt
GPU,[],14,3OtNQ1G4Qof5dxhnRLsp0m
GP,[],0,3YAgeHt2WijgRSruef11qz
Gp Hira,"['desi hip hop', 'indian indie']",20,7eXqSwyCGm0zLwwvcr0mHS
GP,[],0,3jUXNoakQh3YFH7scve0uz
Gpro,['portuguese hip hop'],25,6bTvG2tCCh2kJciwb7d8pE
Gp,[],1,6LHUdLqDLweJj7z4n3hMqi
Gp,[],0,4yZxBgfPBC61vvfc0hcdNq
Gpluto,[],8,3xiJ6Htc3yiGPZRw4Xc6uP
G.Q.,"['disco', 'post-disco']",39,18YelxQioKKPXK1PE5hh1n
Gwen Stefani,[],74,4yiQZ8tQPux8cPriYMWUFP
gqtis,"['phonk', 'drift phonk']",46,5b62Fx0yQzdpnX9xkUjMnB
GQ,[],15,6JYedwPn7zEWlTSUda9mev
Busiswa,"['gqom', 'amapiano', 'afrobeats']",49,3RThWxnHbyN5Hvkr66eYj7
GQ,[],14,7xXc8fpBMmNR82yx62IDiq
GQ DASTEPPA,[],20,6FJTRJCbi7oGB9n8CyLMNU
Gavin Adcock,"['country', 'red dirt']",70,5jG6uRqinuI83luutMpW6y
Gqwa!,[],26,0eBCGdfRv6rpFavBChLYS3
Gabito Ballesteros,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sad sierreño', 'electro corridos', 'banda']",84,6Sbl0NT50roqWvy746MfVf
GQ Geno,[],14,6iLNyAMp6ayB3fB35RmZly
GQ,[],13,3kefj9iDPpS1kQtzFSSfvb
GQUEUE,['liquid funk'],5,4Tbf5bFA0wXQYT4Qd6JKAd
Hoshimachi Suisei,['j-pop'],64,726WiFmWkohzodUxK3XjHX
Gqizile,[],30,0juoY8gpR4huf5fNpiqwlQ
No Doubt,[],69,0cQbJU1aAzvbEmTuljWLlF
Gwar,"['thrash metal', 'metal']",43,3dnH7fdVm2X07MK6Fkbhbt
GQ Slaughter,[],10,7lWPse1138pMRepZADw9d2
G.Q,[],29,5HdNq06Md3tM5uw2xh1jCg
Bloodstone,['quiet storm'],42,7z1zaOeWiHpl4SD2N9ZBgk
MC GQ,"['drum and bass', 'jungle', 'uk funky']",27,28aPVWC88rDADOQBZNEgIs
GQ The Don,[],0,5pDk37nIXJ0JYrxABvMsic
GQ,[],7,6sy2x2g2LIzszjj20viweW
GWK Band,['pop punk'],44,6ynepHeUPvqyO7eqDJX7Dc
GQ da Menace,[],5,3Or7vWLDRC8U0Y4TRbGBjb
Ganja White Night,"['dubstep', 'riddim', 'bass music', 'edm', 'dub']",56,1a6oIpEh4DGgaqgWg5xwd3
GqoMLorD,['gqom'],13,6vFMjOEA3AVavs4vc2qcE5
DJ Lag,"['gqom', 'amapiano']",46,1svX5cMlY22N60RxwzeJNO
Gqsh has Friends,['j-rap'],12,0tRa281TDJgXl8bqBbs9Kq
Eddie Holman,"['northern soul', 'philly soul']",37,4hLuzWVCPicO3nNHfFvB32
Gqilaz` Umthakathi,[],6,3D2GORVS8kYRAbOiOD2QKg
Gabby's Dollhouse,"[""children's music""]",62,3G2Y8FK5rpUTlioNIhGB7j
Gqmoody,['country hip hop'],3,7CbxHX20EWmFKYZsngei2T
Midnight Star,"['post-disco', 'quiet storm']",48,0KMLfCXYb3Dhf1hLpu8cVd
GQTharapper,[],2,2G88cDn7Yn5gnCgmHnXqXS
Klymaxx,"['new jack swing', 'quiet storm']",47,2wh5Qu35PjDbJBqAv65RGa
GqomMasters,[],2,4ERmsDKTBcjVQIIFE91arX
Galantis,[],69,4sTQVOfp9vEMCemLw50sbu
GQ,[],3,2yzGq0agNJ4UgISwy6aFfE
Gqesh Marn,[],2,6px0jRzxb9ytKaadT27UJa
Brenda K. Starr,"['freestyle', 'salsa', 'salsa romantica']",41,5Ne8hQEmy0eZu9hlE3j58B
Gq Fosho,[],2,6J9mfWL8mqjMGeHrYDZgp2
Malo,['latin rock'],40,2vmTJisPQCD5ThbxbFehAB
GQ and King Dylan,[],2,0CLQ0FD8NGqZj2XXaEohuO
Gang Starr,"['east coast hip hop', 'hip hop', 'boom bap']",63,5cMgGlA1xGyeAB2ctYlRdZ
GQcali,[],3,0rlv1YnoYR7VaEQm8ZJ4yN
Rose Royce,"['quiet storm', 'disco']",52,1OxJzMLmR9l5zPLap9OxuO
GQAMI,[],4,3wa8ynxAQGo6HScURerUJR
Gqamu,[],8,1R0VU1DNYovwMv4gbtUlKK
Gwen McCrae,"['post-disco', 'disco']",48,742YR9ZgF0tCO5juBfvPAU
Gracie Abrams,[],88,4tuJ0bMpJh08umKkEXKUI5
Ariana Grande,['pop'],92,66CXWjxzNUsdJxJ2JdwvnR
Green Day,"['punk', 'pop punk']",81,7oPftvlwr6VrsViSDV7fJY
Grupo Frontera,"['cumbia norteña', 'banda', 'norteño', 'música mexicana', 'corrido', 'corridos tumbados', 'grupera', 'corridos bélicos', 'tejano']",86,6XkjpgcEsYab502Vr1bBeW
Grateful Dead,"['psychedelic rock', 'acid rock']",65,4TMHGUX5WI7OOm53PqSDAT
Grimes,['art pop'],69,053q0ukIDRgzwTr4vNSwab
Grupo Firme,"['banda', 'corrido', 'norteño', 'sierreño', 'grupera', 'música mexicana', 'corridos bélicos', 'corridos tumbados']",79,1dKdetem2xEmjgvyymzytS
Greta Van Fleet,['rock'],65,4NpFxQe2UvRCAjto3JqlSl
Gregory Alan Isakov,"['indie folk', 'folk', 'folk pop']",72,5sXaGoRLSpd7VeyZrLkKwt
Grupo Marca Registrada,"['corrido', 'corridos bélicos', 'corridos tumbados', 'electro corridos', 'banda', 'norteño', 'música mexicana', 'sad sierreño', 'sierreño']",77,1gW6pz5n1aK249L0GvfQCC
A Day To Remember,"['metalcore', 'post-hardcore', 'pop punk', 'screamo', 'emo', 'emo pop']",70,4NiJW4q9ichVqL1aUsgGAN
grentperez,[],65,73BLwSX6gsNeVzS7DgI4xe
Bronco,"['grupera', 'norteño', 'cumbia', 'cumbia norteña', 'banda', 'tejano']",74,0VKh7CQDi9MkUvaBMoK1V0
Gracie's Corner,"[""children's music""]",53,7liE451ZyJBxZ4pLKgIeEH
Grupo Laberinto,"['corrido', 'norteño', 'banda']",71,24z2EWgF5nVUKnbJHd9ku2
GRiZ,"['dubstep', 'edm']",57,25oLRSUjJk4YHNUsQXk7Ut
Grupo Kual?,"['cumbia sonidera', 'cumbia', 'guaracha']",59,4r880LQXdnpTflv3uqV4kX
Grupo Bryndis,"['grupera', 'cumbia']",73,44WCHvwXBOMz6nm7Mu2ReO
Griff,[],66,5RJFJWYgtgWktosLrUDzff
Gryffin,"['edm', 'melodic bass', 'future bass']",68,2ZRQcIgzPCVaT9XKhXZIzh
Fleetwood Mac,"['classic rock', 'soft rock']",82,08GQAI4eElDnROBrJRGE0X
Taylor Swift,[],97,06HL4z0CvFAxyc27GXpf02
Graham Barham,['country'],63,3WHWgx8Dh0IqQT1BMDTeE3
Grupo Menos É Mais,"['pagode', 'samba']",80,6vTqEFbTtTRJsuIpzZgjxi
Grant Ellis,[],23,2U4BuH752YjA7DeReNITXW
Riley Green,['country'],76,2QMsj4XJ7ne2hojxt6v5eb
Gramatik,"['electro swing', 'trip hop', 'nu jazz', 'downtempo']",55,179BpmLkQCRIoU68Co80f5
Grace VanderWaal,[],53,3YdT8QvV4QvY4DfVJhxdcZ
Griselda,['boom bap'],46,0wXQORjv4ChlykdyzWUJ4X
grandson,[],64,4ZgQDCtRqZlhLswVS6MHN4
Granular,[],64,1jfnMuDBl5OaAoU0VwLD8m
Sabrina Carpenter,[],91,74KM79TiuVKeVCqs8QtB0B
GROUPLOVE,['indie'],63,3kVUvbeRdcrqQ3oHk5hPdx
Greensky Bluegrass,"['newgrass', 'bluegrass', 'americana']",46,33bzrYoIWLx5uox3y0VtHn
Grupo Arriesgado,"['corrido', 'corridos bélicos', 'sad sierreño', 'corridos tumbados']",67,5NUPPRjsbXHNyVDrUESYeh
Chappell Roan,[],87,7GlBOeep6PqTfFi59PTUUN
The Greatest Showman Ensemble,['musicals'],67,63nv0hWWDob56Rk8GlNpN8
Gracie Binion,"['worship', 'pop worship', 'christian', 'christian pop']",55,0ZDuCmctvivaIwQuHrg48n
Grey,[],66,4lDBihdpMlOalxy1jkUbPl
Conan Gray,[],79,4Uc8Dsxct0oMqx0P6i60ea
Greeicy,"['colombian pop', 'pop urbano']",70,5dbaLmK5SHLLg8Z4CcTJpX
Grupo Maximo Grado,"['corrido', 'corridos bélicos', 'norteño', 'sierreño', 'banda']",68,0ssx5sZQzc1nZZF2Ks8qXZ
GRAHAM,[],63,662lI9CXPZ0a6ou4CkLr0G
Green Velvet,"['tech house', 'techno', 'house']",54,3ABaec4jjl95VqmG1iD4k2
Grupo Niche,"['salsa', 'salsa romantica', 'merengue']",70,1zng9JZpblpk48IPceRWs8
Frank Ocean,[],87,2h93pZq0e7k5yf4dywlkpM
Grupo 360,"['corrido', 'corridos bélicos', 'corridos tumbados', 'norteño', 'banda']",63,2h9VgLswbVrXfdjW8UVqHC
Grupo Mojado,"['grupera', 'cumbia', 'cumbia sonidera', 'música mexicana']",63,28NFZuZbEm7yzMpv1q1Rb7
Grizzly Bear,"['indie', 'baroque pop', 'indie rock']",54,2Jv5eshHtLycR6R8KQCdc4
Grabbitz,[],59,4fv1OFJywZ7DHCz3mVQQ45
G$ Lil Ronnie,['underground hip hop'],34,72YdXbIOH5Iy0fGq6fIOLO
GSoul,['k-rap'],45,4oEXworvhegyK83rZwVyWL
gsounds99,[],45,2XxkEAmyXgjnGqE2nhabB0
GSPD,['rave'],50,1K21aU29xAqoKoqbFgpPUt
G-Space,['bass music'],35,1yxgjoiYczfFDnh4YYp4t1
GSWAG,"['cumbia sonidera', 'cumbia', 'guaracha']",46,4hdJDEJHTuOqFUHsS1HzOj
Gavin Adcock,"['country', 'red dirt']",70,5jG6uRqinuI83luutMpW6y
Gson,['portuguese hip hop'],52,6XjHGcba7ZbaZ6nYtwhaCj
Garth Brooks,['country'],51,4BclNkZtAUq1YrYNzye3N7
GS Boyz,['crunk'],32,7Ej52CNJlhlwWROkrcjKLL
G-DRAGON,"['k-pop', 'k-rap']",75,30b9WulBM8sFuBo17nNq9c
G Sony,"['latin r&b', 'argentine trap']",46,326diDmb5N6dRV8FUCROuT
Harry G's Beats,['lo-fi'],47,59fTGxMpUBkID2RojOnA8V
Gabito Ballesteros,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sad sierreño', 'electro corridos', 'banda']",84,6Sbl0NT50roqWvy746MfVf
GS,[],43,5rtvBFj4IeWDwKjf9cmeKv
GSB Paid,[],13,2pzDmvYe2IGnwngeropsdK
GS O Rei do Beat,"['brega funk', 'brega', 'funk']",40,1HCxqECKHu5v2btafZVzIm
Lindsay Foxx,[],22,38rf2BfosHYplyZj22MfUp
GSPR,"['future house', 'latin house']",30,1899F4ojFEHeMOWyXhnPje
Gstaad Guy,[],9,0jz7KEYENZukxj4wlKBDP6
GSAMBO,[],24,0GiAZ3slVr8781nrJQHIYa
Gesaffelstein,[],72,3hteYQFiMFbJY7wS0xDymP
GS Tribune Choir,[],40,4kBEb7iefvhwrhjYxfgX4R
GS5,[],14,29oDS1dKeMtzLbkirOBHFN
GSP,[],39,0H79yXJQCVfNCJvWYbbdCQ
Gang Starr,"['east coast hip hop', 'hip hop', 'boom bap']",63,5cMgGlA1xGyeAB2ctYlRdZ
G-Stack,"['hyphy', 'horrorcore']",28,4CS0gt0b4Fjiou5yymaKqk
Gary Clark Jr.,"['modern blues', 'blues rock', 'blues', 'soul blues']",55,01aC2ikO4Xgb2LUpf9JfKp
Gstring,[],20,1hvSqZshS1D7kIDB32OT0e
Gary Allan,"['country', 'acoustic country']",59,37W8SKV5Vc8lcGtdyWCA5m
G.S. Sachdev,[],32,6jGk8eDMQBWb1IjNLI51Yz
Go Yayo,[],38,3vpv7sEkwDmtjDVP3Q0bXH
GS,['christian hip hop'],17,3uicVMR3k5xPb0cD4JsMv1
Garbage,[],59,6S0GHTqz5sxK5f9HtLXn9q
G's Up,[],16,4UBx7EF9KqM3gFmVPq5ypp
GSP,['tribal house'],21,5y6VzXKKZeM4fy9BdU5Kmw
G'sta Wish,[],17,1VoynoErolyikpnPmt3oEC
Gavin DeGraw,[],59,5DYAABs8rkY9VhwtENoQCz
G.Soul,[],24,0fLesFHNsJpalRtqzSYxnd
EST Gee,[],66,4FlG0V0jhLO4qGpayFOphj
PNK GST ZL,[],40,5N0bPEfTHvkiJulStdkZjG
GIMS,"['french pop', 'pop urbaine']",81,0GOx72r5AAEKRGQFn3xqXK
Gslim,[],14,12HVemoDhCDHrCoB2aGb54
